Date,advertiser_id,advertiser_name,advertiser_type,placement_group,placement,view_id,campaign_name,campaign_id,offer_type,Ads_Impressions,Ads_Clicks,Ads_Revenue
06-07-2026,2338,LIC Of India,EXTERNAL,HomePage,HomePage ATF,324724,LIC_1stJuly_16thJuly,66862,1P,302931,624,10602.585
06-07-2026,2338,LIC Of India,EXTERNAL,Post Transaction,P2M BTF,318401,LIC_1stJuly_16thJuly,66862,1P,215,1,7.515
06-07-2026,2556,Zomato,EXTERNAL,,,346688,Zomato_Delivery_1P_May,65978,1P,0,12,120
06-07-2026,2556,Zomato,EXTERNAL,,,352410,Zomato_Delivery_1P_May_icon,66053,1P,0,4,40
06-07-2026,2556,Zomato,EXTERNAL,HomePage,HomePage ATF,324724,Zomato_Delivery_1P_May,65978,1P,0,18,180
06-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Now_Competition_P0_Hinglish,66384,1P,0,1,0
06-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Special_Takeover_RB_6thJuly,67030,1P,332,5,100000
06-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Takeover_RB_6thJuly,67025,1P,988466,21424,500000
06-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Takeover_RB_Kar_Slot1_6thJuly,67028,1P,37079,722,50000
06-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Topical_Mng_Pune,66401,1P,0,2,0
06-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Now_Competition_P0_English,66382,1P,0,25,0
06-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Now_Competition_P0_Hinglish,66384,1P,2,55,0.036
06-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Now_Competition_P1_English,66388,1P,0,9,0
06-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Now_Competition_P1_Hinglish,66389,1P,0,13,0
06-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Special_Takeover_RB_6thJuly,67030,1P,13392,118,100000
06-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Takeover_RB_6thJuly,67025,1P,36134539,461630,500000
06-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Takeover_RB_Kar_Slot1_6thJuly,67028,1P,1239841,11386,50000
06-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Amr,66394,1P,1,2,0.018
06-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_BLR,66390,1P,0,6,0
06-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Chennai,66395,1P,0,2,0
06-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_DelhiNcr,66391,1P,0,17,0
06-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_HYD,66396,1P,0,5,0
06-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Jal,66397,1P,0,2,0
06-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Koc,66398,1P,0,4,0
06-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Mangalore,66434,1P,0,2,0
06-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Mumbai,66399,1P,0,11,0
06-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Pune,66401,1P,0,12,0
06-07-2026,2599,Amazon,EXTERNAL,,,351812,Amazon_Topical_Mng_Vizag,66402,1P,0,1,0
06-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_ATF_6thJuly,67029,1P,50674219,122054,350000
06-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Special_6th_July_ATF,67031,1P,2,0,50000
06-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Amr,66394,1P,2,3,0.036
06-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_BLR,66390,1P,2,1,0.036
06-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Chennai,66395,1P,2,0,0.036
06-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_DelhiNcr,66391,1P,10,0,0.18
06-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_HYD,66396,1P,3,0,0.054
06-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Jal,66397,1P,4,0,0.072
06-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Koc,66398,1P,4,4,0.072
06-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Mangalore,66434,1P,2,2,0.036
06-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Mumbai,66399,1P,4,6,0.072
06-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Pune,66401,1P,1,4,0.018
06-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Topical_Mng_Vizag,66402,1P,3,2,0.054
06-07-2026,2599,Amazon,EXTERNAL,HomePage,HomePage ATF,324725,Amazon_ATF_6thJuly,67029,1P,7,0,350000
06-07-2026,3172,Flipkart,EXTERNAL,,,346781,Flipkart_Goat_1P_Mobile_June,66961,1P,14273,121,642.285
06-07-2026,3172,Flipkart,EXTERNAL,,,351812,Flipkart_Goat_1P_Mobile_June,66961,1P,3446285,5562,155082.825
06-07-2026,3189,TATA MOTORS LIMITED,EXTERNAL,,,346688,Tata_19thJune_30thJune,66591,1P,5194,10,779.1
06-07-2026,3189,TATA MOTORS LIMITED,EXTERNAL,HomePage,HomePage ATF,324724,Tata_19thJune_30thJune,66591,1P,18257,60,2738.55
06-07-2026,3189,TATA MOTORS LIMITED,EXTERNAL,Post Transaction,P2M BTF,318401,Tata_19thJune_30thJune,66591,1P,11,0,1.65
06-07-2026,3240,Boat,EXTERNAL,HomePage,HomePage ATF,324724,Boat | July26 | 500 Off | ML,66923,1P,7,31,31
06-07-2026,3344,Marico,EXTERNAL,HomePage,HomePage ATF,324724,Marico NSA_2nd - 31st July_7034,66930,1P,1365305,2530,43689.76
06-07-2026,3344,Marico,EXTERNAL,HomePage,HomePage ATF,324724,NHO_1st - 29th July_6978,66805,1P,68447,181,2190.304
06-07-2026,3344,Marico,EXTERNAL,Post Transaction,P2M BTF,318401,Marico NSA_2nd - 31st July_7034,66930,1P,2285,9,73.12
06-07-2026,3344,Marico,EXTERNAL,Post Transaction,P2M BTF,318401,NHO_1st - 29th July_6978,66805,1P,36,0,1.152
06-07-2026,3530,ICICI Lombard,EXTERNAL,,,346781,ICICI Lombard | Banner | June-July | Gujarat PTS,66948,1P,4,0,0.004
06-07-2026,3530,ICICI Lombard,EXTERNAL,,,346781,ICICI Lombard | Banner | June-July | Hindi PTS,66946,1P,3,1,0.003
06-07-2026,3530,ICICI Lombard,EXTERNAL,,,346781,ICICI Lombard | Banner | June-July | Kannada PTS,66947,1P,1,0,0.001
06-07-2026,3530,ICICI Lombard,EXTERNAL,,,351812,ICICI Lombard | Banner | June-July | Gujarat PTS,66948,1P,5309,39,5.309
06-07-2026,3530,ICICI Lombard,EXTERNAL,,,351812,ICICI Lombard | Banner | June-July | Hindi PTS,66946,1P,36578,513,36.58556327
06-07-2026,3530,ICICI Lombard,EXTERNAL,,,351812,ICICI Lombard | Banner | June-July | Kannada PTS,66947,1P,5334,69,5.334
06-07-2026,3530,ICICI Lombard,EXTERNAL,,,351812,ICICI Lombard | Banner | June-July | Tamil PTS,66949,1P,3246,30,3.246
06-07-2026,3530,ICICI Lombard,EXTERNAL,Post Transaction,Companion Bannner,329544,ICICI Lombard | Banner | June-July | Gujarat CB,66726,1P,1303,0,1.303
06-07-2026,3530,ICICI Lombard,EXTERNAL,Post Transaction,Companion Bannner,329544,ICICI Lombard | Banner | June-July | Hindi CB,66722,1P,28955,15,28.955
06-07-2026,3530,ICICI Lombard,EXTERNAL,Post Transaction,Companion Bannner,329544,ICICI Lombard | Banner | June-July | Kannada CB,66725,1P,732,2,0.732
06-07-2026,3530,ICICI Lombard,EXTERNAL,Post Transaction,Companion Bannner,329544,ICICI Lombard | Banner | June-July | Tamil CB,66728,1P,1293,2,1.293
06-07-2026,4054,Axis Bank Limited,EXTERNAL,HomePage,HomePage ATF,324724,Axis Bank | CPM | Tier 2 | July26,66978,1P,162668,339,8133.36
06-07-2026,4054,Axis Bank Limited,EXTERNAL,Paytm Menu,Flyout,313378,Axis Bank | CPM | Tier 2 | July26,66978,1P,1,0,0.05
06-07-2026,4072,Paytm Deals-Points,INTERNAL,,,346781,Airtel_STW_PTS_Banner_July_points_cp,67046,1P,275,11,1.375
06-07-2026,4072,Paytm Deals-Points,INTERNAL,,,346781,Vaku_PTS_Banner_July_points_cp,67045,1P,51,2,0.255
06-07-2026,4072,Paytm Deals-Points,INTERNAL,,,351812,Airtel_STW_PTS_Banner_July_points_cp,67046,1P,8310,196,41.55
06-07-2026,4072,Paytm Deals-Points,INTERNAL,,,351812,Vaku_PTS_Banner_July_points_cp,67045,1P,2475,85,12.375
06-07-2026,4228,Google,EXTERNAL,,,346781,Google_1P_June/July_PTS,66465,1P,2617,65,133.467
06-07-2026,4228,Google,EXTERNAL,,,346781,Google_1P_June/July_Tier2,66663,1P,42,9,2.142
06-07-2026,4228,Google,EXTERNAL,,,351812,Google_1P_June/July_PTS,66465,1P,660515,9669,33686.2908
06-07-2026,4228,Google,EXTERNAL,,,351812,Google_1P_June/July_Tier2,66663,1P,729485,10856,37203.633
06-07-2026,4228,Google,EXTERNAL,HomePage,HomePage ATF,324724,Google_1P_June/July_ATF,66464,1P,356008,906,18156.408
06-07-2026,4228,Google,EXTERNAL,HomePage,HomePage ATF,324724,Google_1P_June/July_Tier2,66663,1P,404842,1113,20646.942
06-07-2026,4240,Snitch,EXTERNAL,,,346781,Snitch_Bday_July_New,66985,1P,0,1,0
06-07-2026,4240,Snitch,EXTERNAL,,,346781,Snitch_bday_june_july,66746,1P,0,1,0
06-07-2026,4240,Snitch,EXTERNAL,,,351812,Snitch_Bday_July_New,66985,1P,3909308,56875,234558.48
06-07-2026,4240,Snitch,EXTERNAL,,,351812,Snitch_bday_june_july,66746,1P,1,69,0.06
06-07-2026,4241,Delta Exchange,EXTERNAL,,,346688,Deltha Exchange | BFSI ML | June,66599,1P,103296,351,351
06-07-2026,4241,Delta Exchange,EXTERNAL,,,346688,Deltha Exchange | Gaming | June,66600,1P,104443,375,375
06-07-2026,4241,Delta Exchange,EXTERNAL,Post Transaction,P2M BTF,318401,Deltha Exchange | BFSI ML | June,66599,1P,266,2,2
06-07-2026,4241,Delta Exchange,EXTERNAL,Post Transaction,P2M BTF,318401,Deltha Exchange | Gaming | June,66600,1P,300,2,2
06-07-2026,4286,Center Fruit,EXTERNAL,,,346781,Perfetti_Banner_23th June - 7th July_6785,66634,1P,0,2,0
06-07-2026,4286,Center Fruit,EXTERNAL,HomePage,HomePage ATF,324724,Perfetti_Banner_23th June - 7th July_6785,66634,1P,60377,198,7245.24
06-07-2026,4286,Center Fruit,EXTERNAL,Post Transaction,P2M BTF,318401,Perfetti_Banner_23th June - 7th July_6785,66634,1P,51,0,6.12
06-07-2026,4353,Grab,EXTERNAL,,,346688,Grab_Banner_1stJuly_30thSpet_Malaysia,66968,1P,3599,11,611.83
06-07-2026,4353,Grab,EXTERNAL,,,346688,Grab_Banner_3rdJuly_30thSept,66963,1P,27833,44,4731.61
06-07-2026,4353,Grab,EXTERNAL,,,346781,Grab_PTS Takeover_3rdJuly_31stJuly,66967,1P,1,3,0.25
06-07-2026,4353,Grab,EXTERNAL,,,346781,Grab_PTS Takeover_Malayisa_3rdJuly_30Spet,66972,1P,1,0,0.25
06-07-2026,4353,Grab,EXTERNAL,,,351812,Grab_PTS Takeover_3rdJuly_31stJuly,66967,1P,24581,351,6145.25
06-07-2026,4353,Grab,EXTERNAL,,,351812,Grab_PTS Takeover_Malayisa_3rdJuly_30Spet,66972,1P,6990,54,1747.5
06-07-2026,4353,Grab,EXTERNAL,HomePage,HomePage ATF,324724,Grab_Banner_1stJuly_30thSpet_Malaysia,66968,1P,13230,37,2249.1
06-07-2026,4353,Grab,EXTERNAL,HomePage,HomePage ATF,324724,Grab_Banner_3rdJuly_30thSept,66963,1P,79441,240,13504.97
06-07-2026,4353,Grab,EXTERNAL,Post Transaction,P2M BTF,318401,Grab_Banner_1stJuly_30thSpet_Malaysia,66968,1P,19,0,3.23
06-07-2026,4353,Grab,EXTERNAL,Post Transaction,P2M BTF,318401,Grab_Banner_3rdJuly_30thSept,66963,1P,40,0,6.8
06-07-2026,4353,Grab,EXTERNAL,Travel,Bus Home,262592,Grab_Travel_1stJuly_30thSpet_Malaysia,66969,1P,3474,5,625.32
06-07-2026,4353,Grab,EXTERNAL,Travel,Bus Home,262592,Grab_Travel_3rdJuly_30Spet,66964,1P,18070,29,3252.6
06-07-2026,4353,Grab,EXTERNAL,Travel,Domestic Flights Home,263318,Grab_Travel_1stJuly_30thSpet_Malaysia,66969,1P,2713,3,488.34
06-07-2026,4353,Grab,EXTERNAL,Travel,Domestic Flights Home,263318,Grab_Travel_3rdJuly_30Spet,66964,1P,17818,11,3207.24
06-07-2026,4391,Amazon RB,EXTERNAL,,,351812,Amazon_RB_6th_Slot2,67024,1P,14162484,219792,450000
06-07-2026,4391,Amazon RB,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_RB_5thJuly_Slot2,67021,1P,2212,246,0
06-07-2026,4391,Amazon RB,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_RB_5thJuly_Slot2_del_hr,67026,1P,15111,549,0
06-07-2026,4391,Amazon RB,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_RB_5thJuly_Slot2_excluding_DL_HR,67027,1P,46336,1571,0
06-07-2026,4391,Amazon RB,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_RB_6thJuly_Slot2,67035,1P,9255628,23910,50000
06-07-2026,4391,Amazon RB,EXTERNAL,HomePage,HomePage ATF,324724,Amazon_Special_RB_6thJuly_Slot2_ATF,67047,1P,5725880,15136,10149.5
06-07-2026,4391,Amazon RB,EXTERNAL,HomePage,HomePage ATF,324725,Amazon_RB_6thJuly_Slot2,67035,1P,5,0,50000
06-07-2026,4391,Amazon RB,EXTERNAL,HomePage,HomePage ATF,324725,Amazon_Special_RB_6thJuly_Slot2_ATF,67047,1P,1,0,10149.5
06-07-2026,4445,Delhi DIPR,EXTERNAL,HomePage,HomePage ATF,324724,Delhi_1stJune to 18th Aug,66197,1P,1,0,0.025
06-07-2026,4494,Magnite Fallback,INTERNAL,,,346703,Fallback: Magnite_OA Test South_31May PTS Dynamic Banner1,66265,1P,0,4,0
06-07-2026,4494,Magnite Fallback,INTERNAL,,,346781,Magnite_Fallback_Oppo_Lychee,66917,1P,132,4,0.132
06-07-2026,4494,Magnite Fallback,INTERNAL,,,346781,Samsung_Jul26_MagniteFallback_CPM_Takeover_Slot1,67012,1P,9,31,0.009
06-07-2026,4494,Magnite Fallback,INTERNAL,,,346781,Samsung_Jul26_MagniteFallback_RB_Takeover_Slot1,67013,1P,155,357,0
06-07-2026,4494,Magnite Fallback,INTERNAL,,,346781,Zomato_1P_Pune_March,64364,1P,0,1,0
06-07-2026,4494,Magnite Fallback,INTERNAL,,,346781,Zomato_1P_jaipur_March,64365,1P,0,1,0
06-07-2026,4494,Magnite Fallback,INTERNAL,,,351812,Magnite_Fallback_HYD,66999,1P,3,21,0.003
06-07-2026,4494,Magnite Fallback,INTERNAL,,,351812,Magnite_Fallback_Oppo_Lychee,66917,1P,1960,171,1.96
06-07-2026,4494,Magnite Fallback,INTERNAL,,,351812,Samsung_Jul26_MagniteFallback_CPM_Takeover_Slot1,67012,1P,166,880,0.166
06-07-2026,4494,Magnite Fallback,INTERNAL,,,351812,Samsung_Jul26_MagniteFallback_RB_Takeover_Slot1,67013,1P,830,1723,0
06-07-2026,4494,Magnite Fallback,INTERNAL,HomePage,HomePage ATF,324724,Samsung_Jul26_MagniteFallback_CPM_ATF_Slot1,67011,1P,6661,7443,6.658
06-07-2026,4494,Magnite Fallback,INTERNAL,HomePage,HomePage ATF,324724,Samsung_Jul26_MagniteFallback_RB_ATF_Slot1,67033,1P,48271,10252,0
06-07-2026,4576,ULTRAVIOLETTE AUTOMOTIVE,EXTERNAL,,,351812,PTS Takeover_July26,66892,1P,0,3,24
06-07-2026,4576,ULTRAVIOLETTE AUTOMOTIVE,EXTERNAL,HomePage,HomePage ATF,324724,ATF_July26,66893,1P,358778,1353,10824
06-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346781,Magnite OA BL_ Exc NCR_pts cust_id btw 0_10_PTS Takeover,66879,1P,1,0,0.007611894
06-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA BL_ Exc NCR_pts cust_id btw 0_10_PTS Takeover,66879,1P,73,1,2.760457034
06-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA BL_ Exc NCR_pts cust_id btw 11_20_PTS Takeover,66883,1P,122,6,7.626006868
06-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA BL_ Exc NCR_pts cust_id btw 21_30_PTS Takeover,66889,1P,70,2,2.353949036
06-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA WL_ Exc NCR_pts_PTS Takeover Slot 1,66878,1P,248,3,8.681238283
06-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_AP+Tel w/o Hyderabad,66009,1P,0,1,0
06-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Bihar,66000,1P,0,1,0
06-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Chennai,66008,1P,0,2,0
06-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Gujarat,66015,1P,0,3,0
06-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Haryana,66020,1P,0,1,0
06-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Karnataka w/o Bangalore,66013,1P,0,3,0
06-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Kerala,66011,1P,0,2,0
06-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Mumbai,66001,1P,0,1,0
06-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Punjab,66019,1P,0,2,0
06-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_TN - Chennai,66007,1P,0,3,0
06-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_UP - Lucknow,66005,1P,0,6,0
06-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_West Bengal,66014,1P,0,1,0
06-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_27May_30Jun_6725_Odisha,66021,1P,0,2,0
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_AP+Tel w/o Hyderabad,66009,1P,35744,77,2144.64
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Bangalore,66012,1P,1908,0,114.48
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Bihar,66000,1P,13604,28,816.24
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Chennai,66008,1P,5457,6,327.42
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Chhattisgarh,66018,1P,5461,8,327.66
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Gujarat,66015,1P,19782,32,1186.92
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Haryana,66020,1P,6955,5,417.3
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Hyderabad,66010,1P,1416,2,84.96
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Karnataka w/o Bangalore,66013,1P,11939,21,716.34
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Kerala,66011,1P,12525,29,751.5
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Lucknow,66006,1P,2293,5,137.58
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Madhya Pradesh,66017,1P,11735,19,704.1
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Mumbai,66001,1P,10804,23,648.24
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Punjab,66019,1P,6674,9,400.44
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Rajasthan,66016,1P,13430,29,805.8
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_TN - Chennai,66007,1P,28790,42,1727.4
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_UP - Lucknow,66005,1P,47111,74,2826.66
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_West Bengal,66014,1P,19499,44,1169.94
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_27May_30Jun_6725_Assam,66022,1P,859,1,21.475
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_27May_30Jun_6725_Delhi +NCR,66023,1P,209,5,12.54
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_27May_30Jun_6725_Odisha,66021,1P,5498,15,329.88
06-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_Display24May30June Mah - Mum,65979,1P,28962,44,1737.72
06-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_AP+Tel w/o Hyderabad,66009,1P,32,0,1.92
06-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Bangalore,66012,1P,5,0,0.3
06-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Bihar,66000,1P,4,0,0.24
06-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Chennai,66008,1P,11,0,0.66
06-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Chhattisgarh,66018,1P,3,0,0.18
06-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Gujarat,66015,1P,29,0,1.74
06-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Haryana,66020,1P,12,0,0.72
06-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Hyderabad,66010,1P,1,0,0.06
06-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Karnataka w/o Bangalore,66013,1P,14,0,0.84
06-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Kerala,66011,1P,20,0,1.2
06-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Lucknow,66006,1P,1,0,0.06
06-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Madhya Pradesh,66017,1P,14,0,0.84
06-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Mumbai,66001,1P,8,0,0.48
06-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Punjab,66019,1P,4,0,0.24
06-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Rajasthan,66016,1P,18,1,1.08
06-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_TN - Chennai,66007,1P,57,0,3.42
06-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_UP - Lucknow,66005,1P,43,0,2.58
06-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_West Bengal,66014,1P,5,0,0.3
06-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_27May_30Jun_6725_Odisha,66021,1P,4,0,0.24
06-07-2026,4581,Delhi Jal Board,EXTERNAL,,,351812,Delhi_2ndJune_27thAug_PTS Takeover,66224,1P,0,7,0
06-07-2026,4581,Delhi Jal Board,EXTERNAL,HomePage,HomePage ATF,324724,Delhi_27thMay_27thAug,66050,1P,2,0,0.05
06-07-2026,4585,JSW Paints,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints BN Soundbox 09June25Jul,66373,1P,36661,117,1283.135
06-07-2026,4586,Corteva,EXTERNAL,HomePage,HomePage ATF,324724,Corteva Strongram_Banner SB_12Jun30Jul,66456,1P,5,7,0.135
06-07-2026,4587,Magnite Open Auction 2,INTERNAL,,,351812,Magnite OA BL Exct NCR_PTS_Takeover Slot 2 00_10,66657,1P,1146,14,59.16873789
06-07-2026,4587,Magnite Open Auction 2,INTERNAL,,,351812,Magnite OA BL Exct NCR_PTS_Takeover Slot 2 11_20,66658,1P,1910,22,97.56467357
06-07-2026,4587,Magnite Open Auction 2,INTERNAL,,,351812,Magnite OA BL Exct NCR_PTS_Takeover Slot 2 21_30,66748,1P,1083,11,60.5676224
06-07-2026,4587,Magnite Open Auction 2,INTERNAL,,,351812,Magnite OA WL Exct NCR_PTS_Takeover1 Slot 2,66650,1P,9109,154,560.6154648
06-07-2026,4601,Dedup 1,INTERNAL,,,351812,Samsung_Jul26_RB_5th_Magnite_Takeover_slot3,67008,1P,7281,311,0
06-07-2026,4601,Dedup 1,INTERNAL,HomePage,HomePage ATF,324724,Samsung_Jul26_RB_5th_Magnite_ATF_slot3,67007,1P,33276,66,0
06-07-2026,4602,Dedup 2,INTERNAL,,,351812,Samsung_Jul26_RB_5th_Magnite_Takeover_slot4,67010,1P,1420,79,0
